id,left,right
0,48,58
1,96,89
2,99,22
3,164,89
4,35,136
5,17,109
6,109,109
7,42,58
8,42,58
9,136,136
10,18,58
11,96,89
12,164,89
13,96,58
14,164,89
15,96,89
16,22,58
17,164,89
18,21,58
19,96,89
20,22,58
21,66,109
22,42,89
23,96,89
24,227,109
25,96,89
26,43,109
27,22,58
28,164,89
29,164,89
30,26,58
31,164,89
32,96,58
33,28,58
34,26,58
35,96,58
36,10,58
37,136,136
38,96,58
39,96,89
40,96,58
41,42,58
42,136,109
43,164,89
44,96,89
45,96,58
46,43,109
47,164,89
48,41,109
49,68,109
50,21,58
51,96,58
52,164,89
53,42,58
54,18,58
55,96,58
56,164,89
57,90,22
58,30,58
59,96,58
60,164,89
61,164,89
62,164,89
63,66,109
64,30,89
65,164,89
66,227,109
67,109,109
68,26,58
69,68,109
70,227,136
71,0,89
72,90,22
73,227,109
74,42,89
75,164,89
76,0,58
77,96,89
78,164,89
79,99,58
80,136,31
81,96,58
82,96,58
83,18,58
84,68,109
85,58,22
