id,p
0,1.000000
1,0.040957
2,1.000000
3,1.000000
4,1.000000
5,1.000000
6,0.123923
7,1.000000
8,1.000000
9,0.123923
10,1.000000
11,1.000000
12,0.040957
13,0.123923
14,0.123923
15,1.000000
16,1.000000
17,0.123923
18,1.000000
19,0.040957
20,1.000000
21,1.000000
22,1.000000
23,1.000000
24,1.000000
25,0.123923
26,1.000000
27,0.040957
28,1.000000
29,0.123923
30,1.000000
31,1.000000
32,1.000000
33,1.000000
34,0.007881
35,0.002544
36,0.007881
37,0.123923
38,0.040957
39,0.040957
40,0.003753
41,0.040957
42,0.007881
43,0.000477
