id,distance,n_actions
0,0.105105,2
1,0.028359,1
2,0.106739,3
3,0.027286,2
4,0.095879,3
5,0.043602,2
6,0.086867,3
7,0.094129,3
8,0.107323,3
9,0.067884,2
10,0.030959,2
11,0.128174,3
12,0.027650,1
13,0.111886,3
14,0.048350,2
15,0.170861,3
16,0.120161,3
17,0.114065,3
18,0.106700,2
19,0.107231,2
20,0.068238,2
21,0.084223,3
22,0.104960,3
23,0.052464,2
24,0.105282,2
25,0.104573,2
26,0.105282,2
27,0.091102,2
28,0.100851,2
29,0.115148,3
30,0.027295,1
31,0.082785,3
32,0.106168,2
33,0.105282,2
34,0.104396,2
35,0.163949,3
36,0.037949,2
37,0.029777,1
38,0.025514,2
39,0.111151,3
40,0.104271,3
41,0.078779,3
42,0.039952,2
43,0.114026,3
44,0.057781,2
45,0.105144,3
46,0.120091,3
47,0.105636,2
48,0.133463,3
49,0.103004,3
50,0.036381,2
51,0.064871,2
52,0.102978,2
53,0.088306,3
54,0.045719,2
55,0.026777,2
56,0.030748,2
