id,left,right
0,64,34
1,129,25
2,1,22
3,25,21
4,5,21
5,23,21
6,7,21
7,12,22
8,0,22
9,78,21
10,114,21
11,35,35
12,129,25
13,17,22
14,114,21
15,4,25
16,35,21
17,3,22
18,63,25
19,25,29
20,129,25
21,74,22
22,32,22
23,39,25
24,63,25
25,64,34
26,29,25
27,7,25
28,32,29
29,2,22
30,192,34
31,74,22
32,25,29
33,63,25
34,18,22
35,12,25
36,114,21
37,192,34
38,7,22
39,14,22
40,7,22
41,129,26
42,0,22
43,108,26
44,46,98
45,7,22
46,3,22
47,63,25
48,2,21
49,32,22
50,0,22
51,78,21
52,32,29
53,73,20
54,78,21
55,8,22
56,0,22
