id,left,right
0,17,31
1,82,28
2,15,20
3,7,31
4,143,28
5,0,31
6,2,20
7,6,20
8,6,20
9,2,31
10,0,31
11,43,31
12,26,28
13,82,28
14,9,20
15,5,31
16,3,20
17,17,31
18,5,20
19,40,28
20,35,31
21,5,31
22,17,31
23,14,31
24,22,31
25,0,20
26,15,28
27,18,20
28,81,63
29,69,31
30,8,20
31,3,20
32,30,28
33,11,20
34,3,20
35,143,28
36,32,28
37,15,20
38,10,20
39,82,28
40,1,20
41,2,20
42,69,31
43,40,28
44,32,28
45,32,28
46,8,31
47,4,20
48,40,28
49,82,28
50,6,31
51,26,28
52,143,28
53,26,28
54,1,20
55,6,31
56,3,20
57,13,20
58,2,31
59,11,31
60,2,20
61,0,20
62,2,20
63,8,20
64,2,20
65,7,20
66,4,20
67,11,20
68,2,20
