id,p
0,0.229700
1,0.999966
2,0.229700
3,0.162432
4,0.809983
5,0.914698
6,0.229700
7,0.914698
8,0.976589
9,0.976589
10,0.997502
11,0.422135
12,0.999966
13,0.545999
14,0.976589
15,0.914698
16,0.976589
17,0.997502
18,0.315977
19,0.809983
20,0.545999
21,0.229700
22,0.997502
23,0.809983
24,0.997502
25,0.997502
26,0.809983
27,0.809983
28,1.000000
29,0.997502
30,0.914698
31,0.999966
32,0.997502
33,1.000000
34,0.315977
35,0.315977
36,0.976589
37,0.997502
38,0.229700
39,0.809983
40,1.000000
41,0.997502
42,0.999966
43,0.976589
44,0.809983
45,0.315977
46,0.422135
47,0.997502
48,0.914698
49,0.680160
50,0.914698
51,0.111816
52,0.162432
53,0.999966
54,0.999966
55,0.914698
56,0.914698
57,1.000000
58,0.976589
59,0.315977
60,0.997502
61,1.000000
62,0.976589
63,0.976589
64,0.074948
65,0.162432
66,0.545999
67,0.809983
68,1.000000
69,0.422135
70,0.999966
71,0.976589
72,1.000000
73,1.000000
74,0.976589
75,0.162432
76,0.809983
77,0.315977
78,0.914698
79,0.809983
80,0.809983
81,0.914698
82,0.545999
83,0.976589
84,0.976589
85,0.976589
86,0.999966
87,0.229700
88,0.315977
89,0.976589
90,0.422135
91,0.914698
92,0.976589
93,0.999966
94,0.976589
95,0.997502
96,0.997502
97,0.162432
98,0.914698
99,0.809983
