id,distance,n_actions
0,0.336383,3
1,0.050909,2
2,0.310145,2
3,0.373149,3
4,0.187138,1
5,0.063841,2
6,0.128986,1
7,0.103623,1
8,0.066740,2
9,0.110943,2
10,0.121277,2
11,0.147283,1
12,0.398512,3
13,0.255797,2
14,0.048624,2
15,0.368189,3
16,0.440761,2
17,0.081884,1
18,0.102972,2
19,0.368189,3
20,0.067391,1
21,0.394889,3
22,0.278947,3
23,0.389928,3
24,0.027269,2
25,0.067391,1
26,0.128986,1
27,0.369526,3
28,0.344276,3
29,0.078261,1
30,0.048624,2
31,0.092102,2
32,0.108333,1
33,0.060831,2
34,0.317391,2
35,0.092754,1
36,0.103696,2
37,0.102531,2
38,0.100591,2
39,0.020134,1
40,0.386745,3
41,0.345000,3
42,0.288043,2
43,0.030145,2
44,0.321739,2
45,0.081522,1
46,0.437314,3
47,0.357759,3
48,0.454399,3
49,0.074750,2
50,0.154739,2
51,0.440079,3
52,0.011689,2
53,0.062793,2
