id,p
0,1.000000
1,1.000000
2,1.000000
3,0.000014
4,0.000039
5,1.000000
6,0.007386
7,0.000039
8,0.039138
9,0.028714
10,1.000000
11,0.000001
12,1.000000
13,0.039138
14,1.000000
15,1.000000
16,1.000000
17,0.000001
18,1.000000
19,1.000000
20,1.000000
21,0.000000
22,0.000000
23,0.000000
24,1.000000
25,1.000000
26,0.001568
27,1.000000
28,0.000000
29,0.000107
30,0.000000
31,1.000000
32,0.007386
33,0.039138
34,0.028714
35,0.028714
36,0.000000
37,0.007386
38,1.000000
39,0.000014
40,0.007386
41,0.007386
42,0.000001
