id,p
0,0.000000
1,0.000048
2,0.000850
3,0.000001
4,0.000001
5,0.000000
6,0.000000
7,0.000213
8,0.000000
9,0.000000
10,0.000001
11,0.000000
12,0.000003
13,0.000000
14,0.000000
15,0.000000
16,0.000000
17,0.000213
18,0.000000
19,0.000000
20,0.000001
21,0.000001
22,0.000000
23,0.000000
24,0.000000
25,0.000096
26,0.000850
27,0.000096
28,0.000096
29,0.000000
30,0.000001
31,0.000000
32,0.000000
33,0.000000
34,0.000000
35,0.000000
36,0.000001
37,0.000000
38,0.000000
39,0.000000
40,0.000001
41,0.000000
42,0.000000
43,0.000001
44,0.000001
45,0.000041
46,0.000000
47,0.000017
48,0.000213
49,0.000000
50,0.000000
51,0.000000
52,0.000000
53,0.000000
54,0.000000
55,0.000000
56,0.000000
57,0.000000
58,0.000000
59,0.000000
60,0.000000
61,0.000000
62,0.000048
63,0.000000
64,0.000000
65,0.000000
66,0.000096
67,0.000003
68,0.000000
69,0.000000
70,0.000000
71,0.000000
72,0.000041
73,0.000000
74,0.000000
75,0.000001
76,0.000000
77,0.000001
78,0.000000
79,0.000017
80,0.000017
81,0.000000
82,0.000003
83,0.000000
84,0.000000
85,0.000000
86,0.000000
87,0.000000
88,0.000001
89,0.000001
90,0.000000
91,0.000000
92,0.000000
93,0.000000
94,0.000000
95,0.000000
96,0.000000
97,0.000000
98,0.000096
99,0.000041
