id,left,right
0,35,25
1,192,34
2,1,22
3,32,22
4,8,22
5,2,22
6,11,64
7,12,22
8,0,22
9,78,21
10,114,21
11,35,35
12,78,21
13,17,22
14,114,21
15,4,22
16,35,21
17,3,22
18,78,21
19,45,256
20,78,21
21,74,22
22,35,35
23,35,21
24,78,21
25,29,21
26,29,25
27,6,21
28,69,256
29,2,22
30,74,22
31,74,22
32,34,64
33,114,21
34,23,35
35,6,21
36,192,34
37,114,21
38,13,21
39,45,27
40,7,22
41,129,25
42,10,35
43,63,25
44,35,35
45,7,22
46,3,22
47,63,25
48,4,22
49,32,22
50,0,22
51,78,21
52,54,64
53,129,25
54,192,34
55,8,22
56,0,22
