id,distance,n_actions
0,0.057971,1
1,0.053351,2
2,0.157475,2
3,0.380435,2
4,0.362927,3
5,0.394086,3
6,0.343473,3
7,0.367620,3
8,0.090580,1
9,0.289855,2
10,0.398891,3
11,0.438406,2
12,0.415937,3
13,0.140575,2
14,0.413384,3
15,0.163043,1
16,0.379705,3
17,0.097826,1
18,0.269794,3
19,0.295156,3
20,0.398167,3
21,0.070129,2
22,0.425608,3
23,0.322692,3
24,0.145290,1
25,0.368116,2
26,0.333333,2
27,0.348055,3
28,0.419560,3
29,0.281159,2
30,0.410218,3
31,0.422080,3
32,0.391149,3
33,0.431823,3
34,0.358333,2
35,0.396294,3
36,0.274638,2
37,0.120708,2
38,0.315825,3
39,0.355469,3
40,0.363958,3
41,0.097291,2
42,0.378623,2
43,0.144203,1
44,0.294621,3
45,0.337146,3
46,0.124995,2
47,0.430525,3
48,0.417029,2
49,0.364014,3
50,0.118841,1
51,0.392313,3
52,0.148913,1
53,0.369030,3
