id,left,right
0,471,20
1,51,36
2,34,20
3,77,25
4,75,21
5,471,20
6,49,21
7,19,49
8,21,21
9,471,20
10,471,20
11,69,21
12,471,21
13,29,20
14,471,21
15,471,20
16,34,20
17,69,34
18,75,21
19,307,49
20,471,20
21,34,20
22,471,20
23,34,471
24,105,20
25,84,20
26,471,20
27,69,21
28,471,20
29,471,20
30,105,21
31,471,20
32,471,20
33,75,21
34,471,20
35,247,36
36,28,20
37,471,20
38,28,20
39,28,21
40,75,21
41,77,25
42,471,20
43,49,21
44,244,30
45,84,20
46,471,20
47,105,21
48,49,21
49,471,20
50,15,36
51,69,21
52,2,20
53,69,49
54,51,20
55,471,20
56,471,20
57,13,25
58,49,21
59,471,20
60,87,49
61,75,21
62,471,20
63,471,20
64,471,20
65,69,34
66,471,20
67,471,20
68,11,21
69,69,49
70,29,20
71,471,20
72,183,20
73,471,20
74,28,20
75,34,20
76,105,21
77,186,30
78,471,20
79,14,20
80,11,21
81,14,20
82,75,21
83,471,20
84,471,20
85,471,20
86,84,21
87,471,20
88,69,21
89,471,20
90,8,20
91,471,20
92,307,49
93,471,20
94,471,20
95,84,21
96,28,20
97,11,21
98,84,20
99,84,21
100,471,20
101,20,20
102,471,20
103,84,20
104,471,20
105,19,36
106,157,30
107,69,21
108,75,21
109,75,21
110,29,21
111,471,20
112,247,36
113,19,30
114,75,21
