id,left,right
0,65,24
1,33,21
2,58,21
3,97,20
4,0,20
5,101,21
6,19,24
7,4,20
8,2,20
9,2,20
10,97,20
11,101,21
12,0,20
13,33,21
14,43,20
15,5,24
16,97,20
17,3,21
18,12,20
19,49,21
20,22,20
21,1,24
22,0,24
23,1,24
24,13,24
25,33,20
26,97,20
27,19,24
28,33,21
29,97,20
30,52,20
31,101,21
32,0,24
33,49,21
34,7,24
35,6,24
36,30,21
37,43,20
38,2,24
39,7,24
40,1,21
41,16,24
42,30,21
43,49,21
44,37,20
45,58,21
46,14,24
47,49,21
48,19,24
49,33,21
50,2,20
51,1,24
52,97,20
53,49,21
54,49,21
55,30,21
56,101,21
57,33,20
