id,left,right
0,8,20
1,43,31
2,37,31
3,7,31
4,143,28
5,0,31
6,2,20
7,6,20
8,69,31
9,1,21
10,0,31
11,43,31
12,7,31
13,82,28
14,9,20
15,5,31
16,4,31
17,17,31
18,5,20
19,2,31
20,35,31
21,75,28
22,8,20
23,88,20
24,22,31
25,0,20
26,1,20
27,143,28
28,0,20
29,69,31
30,11,31
31,6,31
32,2,20
33,11,20
34,3,20
35,143,28
36,3,31
37,69,31
38,17,31
39,0,31
40,1,20
41,2,31
42,69,31
43,40,28
44,0,20
45,1,31
46,8,31
47,4,20
48,40,28
49,14,31
50,6,31
51,7,31
52,18,20
53,17,21
54,1,20
55,6,31
56,3,20
57,22,31
58,2,31
59,5,20
60,3,31
61,0,20
62,2,20
63,17,31
64,2,20
65,7,20
66,4,20
67,11,20
68,2,20
