id,distance,n_actions
0,0.037852,2
1,0.039619,3
2,0.034501,2
3,0.036331,3
4,0.000425,1
5,0.037786,2
6,0.024447,3
7,0.031724,2
8,0.028260,2
9,0.029567,2
10,0.038211,2
11,0.059824,3
12,0.026594,2
13,0.035695,2
14,0.035021,3
15,0.041674,2
16,0.039942,2
17,0.032252,3
18,0.039730,2
19,0.041250,2
20,0.028626,3
21,0.039565,3
22,0.036674,2
23,0.039289,2
24,0.036435,1
25,0.041903,2
26,0.020550,3
27,0.036741,2
28,0.034143,2
29,0.046400,3
30,0.043686,3
31,0.039497,3
32,0.036479,2
33,0.015715,1
34,0.045050,3
35,0.038957,3
36,0.036250,2
37,0.016989,1
38,0.040980,3
39,0.044397,3
40,0.040460,3
41,0.033244,2
