id,left,right
0,628,20
1,657,20
2,164,21
3,657,20
4,2,21
5,657,20
6,628,20
7,657,20
8,628,20
9,136,20
10,657,20
11,657,20
12,136,20
13,628,20
14,657,20
15,42,21
16,42,21
17,657,20
18,109,21
19,22,21
20,657,20
21,628,20
22,657,20
23,19,21
24,657,20
25,628,20
26,11,21
27,657,20
28,136,20
29,657,20
30,657,20
31,45,21
32,657,20
33,657,20
34,628,20
35,11,21
36,136,20
37,5,21
38,163,21
39,657,20
40,107,20
41,628,20
42,657,20
43,628,20
44,657,20
45,657,20
46,164,21
47,7,21
48,657,20
49,657,20
50,657,20
51,657,20
52,657,20
53,5,20
54,164,21
55,657,20
56,628,20
57,4,20
58,657,20
59,45,21
60,1,20
61,657,20
62,164,21
63,628,20
64,657,20
65,628,20
66,628,20
67,42,21
68,657,20
69,136,20
70,657,20
71,628,20
72,628,20
73,657,20
74,45,21
75,107,20
76,8,21
77,657,20
78,657,20
79,657,20
80,657,20
81,628,20
82,628,20
83,163,21
84,657,20
85,163,21
86,5,21
87,657,20
