id,distance,n_actions
0,0.047619,1
1,0.047619,1
2,0.024490,1
3,0.047619,1
4,0.060795,3
5,0.047619,1
6,0.047619,1
7,0.047619,1
8,0.047619,1
9,0.095238,2
10,0.047619,1
11,0.047619,1
12,0.095238,2
13,0.047619,1
14,0.047619,1
15,0.062585,2
16,0.068027,2
17,0.047619,1
18,0.006803,1
19,0.071894,3
20,0.047619,1
21,0.047619,1
22,0.047619,1
23,0.053061,2
24,0.047619,1
25,0.047619,1
26,0.048980,2
27,0.047619,1
28,0.095238,2
29,0.047619,1
30,0.047619,1
31,0.054422,2
32,0.047619,1
33,0.047619,1
34,0.047619,1
35,0.048980,2
36,0.095238,2
37,0.054207,3
38,0.008163,1
39,0.047619,1
40,0.095238,2
41,0.047619,1
42,0.047619,1
43,0.047619,1
44,0.047619,1
45,0.047619,1
46,0.017687,1
47,0.075761,3
48,0.047619,1
49,0.047619,1
50,0.047619,1
51,0.047619,1
52,0.047619,1
53,0.047619,1
54,0.013605,1
55,0.047619,1
56,0.047619,1
57,0.115646,3
58,0.047619,1
59,0.054422,2
60,0.099320,3
61,0.047619,1
62,0.013605,1
63,0.047619,1
64,0.047619,1
65,0.047619,1
66,0.047619,1
67,0.058503,2
68,0.047619,1
69,0.095238,2
70,0.047619,1
71,0.047619,1
72,0.047619,1
73,0.047619,1
74,0.055782,2
75,0.095238,2
76,0.050340,2
77,0.047619,1
78,0.047619,1
79,0.047619,1
80,0.047619,1
81,0.047619,1
82,0.047619,1
83,0.008163,1
84,0.047619,1
85,0.008163,1
86,0.054207,3
87,0.047619,1
