id,p
0,1.000000
1,1.000000
2,1.000000
3,1.000000
4,0.000001
5,1.000000
6,1.000000
7,1.000000
8,1.000000
9,1.000000
10,1.000000
11,1.000000
12,1.000000
13,1.000000
14,1.000000
15,0.000001
16,0.000001
17,1.000000
18,1.000000
19,0.000001
20,1.000000
21,1.000000
22,1.000000
23,0.000001
24,1.000000
25,1.000000
26,0.000001
27,1.000000
28,1.000000
29,1.000000
30,1.000000
31,0.000001
32,1.000000
33,1.000000
34,1.000000
35,0.000001
36,1.000000
37,0.000001
38,1.000000
39,1.000000
40,0.000436
41,1.000000
42,1.000000
43,1.000000
44,1.000000
45,1.000000
46,1.000000
47,0.000001
48,1.000000
49,1.000000
50,1.000000
51,1.000000
52,1.000000
53,0.000436
54,1.000000
55,1.000000
56,1.000000
57,0.000727
58,1.000000
59,0.000001
60,0.000727
61,1.000000
62,1.000000
63,1.000000
64,1.000000
65,1.000000
66,1.000000
67,0.000001
68,1.000000
69,1.000000
70,1.000000
71,1.000000
72,1.000000
73,1.000000
74,0.000001
75,0.000436
76,0.000001
77,1.000000
78,1.000000
79,1.000000
80,1.000000
81,1.000000
82,1.000000
83,1.000000
84,1.000000
85,1.000000
86,0.000001
87,1.000000
