id,left,right
0,53,20
1,11,20
2,124,22
3,227,20
4,53,20
5,227,20
6,37,20
7,95,20
8,227,20
9,48,24
10,28,20
11,37,20
12,95,20
13,227,20
14,17,24
15,13,22
16,11,22
17,45,24
18,20,24
19,227,20
20,95,20
21,20,20
22,20,20
23,28,20
24,53,20
25,227,20
26,48,24
27,45,24
28,95,20
29,95,20
30,227,20
31,18,22
32,227,20
33,227,20
34,28,20
35,95,20
36,48,24
37,4,22
38,53,20
39,3,20
40,28,20
41,12,20
42,95,20
43,227,20
44,53,20
45,227,20
46,10,20
47,5,20
48,227,20
49,4,24
50,227,20
51,33,22
52,4,24
53,53,20
54,10,20
55,45,24
56,28,20
57,95,20
58,95,20
59,95,20
60,48,24
61,45,24
62,8,20
63,37,20
64,95,20
65,8,20
66,17,24
67,95,20
68,227,20
