id,p
0,0.401227
1,0.401227
2,0.000000
3,0.000001
4,0.194726
5,0.000010
6,0.000010
7,0.000000
8,0.000641
9,0.000000
10,0.000000
11,0.000000
12,0.000000
13,0.035758
14,0.000000
15,0.000000
16,0.000000
17,0.000000
18,0.000000
19,0.000000
20,0.000000
21,0.194726
22,0.194726
23,0.000000
24,0.194726
25,0.110963
26,0.000000
27,0.000000
28,0.000000
29,0.000000
30,0.001678
31,0.000000
32,0.000003
33,0.000641
34,0.000000
35,0.000000
36,0.000000
37,0.000000
38,0.401227
39,0.000000
40,0.000000
41,0.000000
42,0.000000
43,0.000299
44,0.042523
45,0.000001
46,0.069887
47,0.001678
48,0.006328
49,0.000000
50,0.002652
51,0.000000
52,0.000000
53,0.401227
54,0.069887
55,0.000000
56,0.000000
57,0.000000
58,0.000000
59,0.000000
60,0.000000
61,0.000000
62,0.000000
63,0.000001
64,0.000000
65,0.000000
66,0.000000
67,0.000000
68,0.000001
