id,distance,n_actions
0,0.050906,2
1,0.040156,2
2,0.032456,2
3,0.104577,3
4,0.050003,2
5,0.040065,2
6,0.046264,2
7,0.059656,2
8,0.037303,2
9,0.038045,2
10,0.036223,2
11,0.041945,2
12,0.072467,2
13,0.029249,2
14,0.044620,2
15,0.027571,2
16,0.064137,2
17,0.039076,2
18,0.020997,2
19,0.040139,2
20,0.036017,2
21,0.099433,2
22,0.050246,2
23,0.029777,1
24,0.098951,3
25,0.032506,2
26,0.031953,2
27,0.086845,2
28,0.075031,2
29,0.024558,2
30,0.113489,3
31,0.016146,2
32,0.115113,3
33,0.119787,2
34,0.044797,2
35,0.053321,2
36,0.039624,2
37,0.032246,2
38,0.039768,2
39,0.039808,2
40,0.042880,2
41,0.039640,2
42,0.029039,2
43,0.049587,2
44,0.037658,2
45,0.073832,2
46,0.062035,1
47,0.031087,2
48,0.075975,2
49,0.065180,2
50,0.089528,2
51,0.060411,2
52,0.032771,2
53,0.094058,2
54,0.060464,2
55,0.047361,2
56,0.032695,2
57,0.098547,2
