id,distance,n_actions
0,0.073469,2
1,0.087302,3
2,0.050125,2
3,0.079365,3
4,0.069388,2
5,0.087302,3
6,0.067460,2
7,0.062585,2
8,0.055782,2
9,0.059524,2
10,0.111111,3
11,0.079365,3
12,0.079365,3
13,0.057143,2
14,0.054422,2
15,0.138889,4
16,0.079365,3
17,0.054094,3
18,0.066667,2
19,0.109649,4
20,0.083333,3
21,0.079365,3
22,0.051701,2
23,0.023810,1
24,0.058503,2
25,0.058062,3
26,0.055556,2
27,0.099206,3
28,0.058503,2
29,0.079365,3
30,0.055782,2
31,0.075397,3
32,0.134921,4
33,0.062030,3
34,0.079365,3
35,0.059524,2
36,0.051701,2
37,0.059524,2
38,0.085840,4
39,0.079365,3
40,0.062030,3
41,0.081633,2
42,0.051701,2
43,0.054422,2
44,0.053061,2
45,0.050340,2
46,0.053061,2
47,0.055556,2
48,0.085840,4
49,0.079365,3
50,0.058062,3
51,0.055556,2
52,0.081871,4
53,0.103175,3
54,0.079365,3
55,0.061224,2
56,0.079365,3
57,0.069388,2
58,0.054422,2
59,0.079365,3
60,0.059864,2
61,0.103175,3
62,0.058062,3
63,0.085840,4
64,0.083333,3
65,0.040727,3
66,0.063492,2
67,0.097744,4
68,0.071429,2
69,0.062585,2
70,0.062030,3
71,0.107143,3
72,0.079365,3
73,0.062030,3
74,0.087302,3
75,0.079365,3
76,0.053061,2
77,0.087302,3
78,0.079365,3
79,0.050340,2
80,0.083333,3
81,0.117586,4
82,0.055556,2
83,0.069967,3
84,0.003968,1
85,0.103175,3
86,0.063492,2
87,0.063492,2
