id,p
0,0.048895
1,0.048895
2,0.048895
3,0.048895
4,1.000000
5,0.048895
6,1.000000
7,0.048895
8,1.000000
9,0.048895
10,1.000000
11,0.048895
12,0.048895
13,1.000000
14,1.000000
15,1.000000
16,1.000000
17,0.048895
18,1.000000
19,0.048895
20,0.048895
21,0.048895
22,0.048895
23,0.048895
24,0.048895
25,0.048895
26,1.000000
27,1.000000
28,1.000000
29,0.048895
30,1.000000
31,0.048895
32,0.048895
33,0.048895
34,1.000000
35,1.000000
36,1.000000
37,1.000000
38,1.000000
39,1.000000
40,0.048895
41,0.048895
42,1.000000
43,0.048895
44,0.048895
45,0.048895
46,0.048895
47,1.000000
48,1.000000
49,1.000000
