id,left,right
0,259,20
1,1009,27
2,482,30
3,191,162
4,0,66
5,47,50
6,463,22
7,1009,27
8,202,24
9,259,20
10,463,22
11,358,30
12,89,30
13,482,30
14,9,50
15,1009,27
16,1009,27
17,1009,27
18,326,41
19,1009,27
20,12,50
21,165,22
22,463,22
23,1009,27
24,303,20
25,27,27
26,1,66
27,29,463
28,22,22
29,77,50
30,358,30
31,1009,27
32,482,30
33,1009,27
34,390,646
35,77,50
36,1009,27
37,398,41
38,326,41
39,165,22
40,27,50
41,463,22
42,47,50
43,463,22
44,22,22
45,27,50
46,179,20
47,1009,27
48,21,66
49,154,24
50,196,24
51,398,41
52,65,162
53,65,49
54,326,45
55,1009,27
56,166,30
57,8,24
58,77,50
59,303,20
60,77,50
61,1009,27
62,1009,27
63,259,20
64,1009,27
65,1009,27
66,463,22
67,31,22
68,1009,27
69,326,45
70,1009,27
71,463,22
72,463,22
73,482,30
74,7,162
75,358,30
76,1009,27
77,77,50
78,16,24
79,36,66
80,99,20
81,358,30
82,1009,27
83,77,50
84,55,50
85,12,24
86,1009,27
87,27,27
88,1009,27
89,463,22
90,1009,27
91,1009,27
92,12,50
93,165,22
94,160,24
95,482,30
96,202,24
97,463,22
98,326,41
99,47,50
100,47,50
101,358,30
102,172,162
103,1009,27
104,172,49
105,29,66
106,1009,27
107,463,22
108,482,30
109,463,22
110,1009,27
111,191,162
112,1009,27
113,1009,27
114,398,41
