id,left,right
0,473,20
1,2,20
2,100,20
3,81,28
4,81,28
5,473,20
6,100,20
7,100,20
8,68,20
9,473,20
10,473,20
11,100,20
12,44,20
13,68,20
14,473,20
15,100,20
16,473,20
17,473,20
18,100,20
19,86,20
20,81,28
21,473,20
22,473,20
23,86,20
24,473,20
25,473,20
26,100,20
27,30,28
28,473,20
29,473,20
30,166,28
31,473,20
32,86,20
33,14,20
34,86,20
35,473,20
36,68,20
37,5,28
38,36,20
39,473,20
40,473,20
41,473,20
42,473,20
43,68,20
44,473,20
45,473,20
46,473,20
47,473,20
48,473,20
49,473,20
50,473,20
51,44,20
52,473,20
53,473,20
54,100,20
55,86,20
56,86,20
57,473,20
58,6,20
59,473,20
60,10,20
61,68,20
62,20,20
63,36,20
64,473,20
65,86,20
66,81,28
67,100,20
68,473,20
69,473,20
70,473,20
71,100,20
72,473,20
73,86,20
74,86,20
75,6,20
76,4,20
77,473,20
78,473,20
79,473,20
80,44,20
81,473,20
82,68,20
83,36,20
84,473,20
85,20,20
86,100,20
87,473,20
88,473,20
89,86,20
90,100,20
91,473,20
92,86,20
93,6,20
94,473,20
95,4,20
96,473,20
97,473,20
98,473,20
99,473,20
