id,p
0,0.454794
1,1.000000
2,1.000000
3,0.454794
4,1.000000
5,0.001128
6,1.000000
7,0.454794
8,1.000000
9,1.000000
10,1.000000
11,0.454794
12,1.000000
13,1.000000
14,0.454794
15,1.000000
16,1.000000
17,0.454794
18,0.001128
19,1.000000
20,0.454794
21,1.000000
22,1.000000
23,0.454794
24,0.454794
25,0.454794
26,1.000000
27,0.454794
28,1.000000
29,0.454794
30,0.454794
31,1.000000
32,1.000000
33,0.072932
34,1.000000
35,0.000000
36,0.011219
37,1.000000
38,1.000000
39,1.000000
40,1.000000
41,0.001128
42,1.000000
