id,p
0,0.000003
1,0.000001
2,0.000007
3,0.000007
4,0.000001
5,0.000007
6,0.000007
7,0.000007
8,0.000003
9,0.000007
10,0.000007
11,0.000003
12,0.000007
13,0.000007
14,0.000007
15,0.000007
16,0.000007
17,0.000007
18,0.000007
19,0.000003
20,0.000003
21,0.000003
22,0.000007
23,0.000007
24,0.000007
25,0.000003
26,0.000003
27,0.000007
28,0.000007
29,0.000003
30,0.000007
31,0.000007
32,0.000007
33,0.000003
34,0.000007
35,0.000007
36,0.000007
37,0.000007
38,0.000007
39,0.000007
40,0.000007
41,0.000007
42,0.000007
43,0.000003
44,0.000003
45,0.000003
46,0.000003
47,0.000007
48,0.000007
49,0.000007
50,0.000007
51,0.000003
52,0.000007
53,0.000007
54,0.000003
55,0.000007
56,0.000007
57,0.000007
58,0.000007
59,0.000007
60,0.000001
61,0.000007
62,0.000007
63,0.000007
64,0.000007
65,0.000007
66,0.000007
67,0.000007
68,0.000007
69,0.000007
70,0.000007
71,0.000007
72,0.000007
73,0.000007
74,0.000007
75,0.000003
76,0.000003
77,0.000007
78,0.000007
79,0.000007
80,0.000007
81,0.000007
82,0.000003
83,0.000007
84,0.000003
85,0.000003
86,0.000003
87,0.000007
88,0.000007
89,0.000007
90,0.000003
91,0.000007
92,0.000003
93,0.000003
94,0.000003
95,0.000007
96,0.000003
97,0.000003
98,0.000003
99,0.000007
