id,left,right
0,7,42
1,49,22
2,19,22
3,13,24
4,71,22
5,41,42
6,52,38
7,8,24
8,15,24
9,37,24
10,8,24
11,71,22
12,10,22
13,35,24
14,12,24
15,35,24
16,49,22
17,8,22
18,52,38
19,20,24
20,56,41
21,11,24
22,56,41
23,56,41
24,52,22
25,1,24
26,18,24
27,18,22
28,74,41
29,37,24
30,37,24
31,4,41
32,30,42
33,38,42
34,41,42
35,41,42
36,13,38
37,38,38
38,37,24
39,18,22
40,9,41
41,15,24
42,5,22
43,35,24
44,19,23
45,6,41
46,41,42
47,49,22
48,6,24
49,11,24
50,30,42
51,38,22
52,39,22
53,37,41
54,74,41
55,54,42
56,68,42
57,38,22
58,2,41
59,0,24
60,0,42
61,38,22
62,12,22
63,15,24
64,38,42
65,71,22
66,71,22
67,35,24
