id,left,right
0,93,145
1,145,32
2,31,88
3,94,145
4,93,32
5,10,145
6,142,31
7,142,31
8,10,145
9,92,142
10,88,31
11,142,31
12,31,31
13,10,142
14,4,32
15,88,31
16,32,145
17,12,145
18,0,142
19,31,142
20,92,142
21,142,31
22,19,31
23,22,31
24,142,31
25,6,31
26,88,31
27,145,32
28,94,145
29,94,145
30,88,31
31,142,31
32,145,32
33,94,145
34,92,142
35,4,31
36,20,32
37,93,20
38,88,142
39,31,142
40,142,31
41,145,32
42,145,32
43,92,142
44,142,31
45,94,145
46,88,31
47,94,145
48,32,145
49,23,32
50,3,31
51,32,145
52,142,31
53,32,145
