id,p
0,0.680160
1,0.997502
2,0.162432
3,0.162432
4,0.229700
5,0.074948
6,0.999966
7,0.545999
8,0.976589
9,1.000000
10,0.422135
11,0.809983
12,0.048915
13,0.422135
14,0.422135
15,0.422135
16,0.999966
17,0.680160
18,0.997502
19,0.315977
20,0.997502
21,0.315977
22,0.680160
23,0.162432
24,0.680160
25,0.031082
26,0.914698
27,0.229700
28,1.000000
29,0.315977
30,0.111816
31,0.315977
32,0.976589
33,0.229700
34,0.680160
35,0.315977
36,0.999966
37,1.000000
38,0.680160
39,0.162432
40,0.315977
41,0.031082
42,0.809983
43,0.809983
44,0.315977
45,0.809983
46,0.422135
47,1.000000
48,0.162432
49,0.000309
50,0.315977
51,0.545999
52,0.680160
53,0.976589
54,0.162432
55,0.545999
56,0.422135
57,0.809983
58,0.976589
59,0.422135
60,0.229700
61,0.422135
62,1.000000
63,0.809983
64,0.000606
65,0.976589
66,0.809983
67,0.315977
68,0.809983
69,0.422135
70,0.315977
71,0.914698
72,0.315977
73,0.999966
74,0.315977
75,0.914698
76,1.000000
77,0.545999
78,0.422135
79,0.048915
80,0.809983
81,0.315977
82,0.002143
83,0.031082
84,0.914698
85,0.422135
86,0.315977
87,0.976589
88,0.315977
89,0.315977
90,0.162432
91,0.997502
92,0.809983
93,0.999966
94,0.545999
95,0.809983
96,0.422135
97,0.000309
98,0.315977
99,0.229700
