id,left,right
0,110,21
1,25,20
2,93,22
3,1,20
4,93,22
5,105,20
6,53,20
7,68,20
8,110,21
9,31,20
10,16,22
11,125,22
12,109,20
13,164,20
14,10,21
15,7,20
16,119,21
17,119,21
18,18,23
19,31,20
20,768,21
21,109,20
22,119,21
23,119,21
24,768,21
25,7,21
26,110,21
27,50,21
28,768,21
29,43,20
30,25,21
31,25,20
32,3,20
33,164,20
34,4,21
35,4,21
36,164,20
37,93,22
38,164,20
39,18,21
40,119,21
41,20,20
42,55,21
43,0,21
44,31,20
45,164,20
46,1,20
47,768,21
48,164,20
49,11,21
50,164,20
51,164,20
52,110,21
53,73,20
54,25,20
55,25,21
56,109,20
57,119,21
58,105,20
59,105,20
60,38,22
61,21,21
62,768,21
63,11,21
64,8,20
65,53,20
66,116,20
67,18,21
68,1,21
69,768,21
70,16,20
71,110,21
72,119,21
73,21,21
74,109,20
75,42,21
76,105,20
77,43,20
78,164,20
79,110,21
80,110,21
81,21,21
82,164,20
83,164,20
84,105,20
85,164,21
86,39,22
87,53,20
