id,left,right
0,176,55
1,13,47
2,176,55
3,176,55
4,35,47
5,176,55
6,55,111
7,111,55
8,176,111
9,25,55
10,25,47
11,55,111
12,55,111
13,176,111
14,176,55
15,176,111
16,35,47
17,176,55
18,40,55
19,40,55
20,25,55
21,150,47
22,102,47
23,55,111
24,25,111
25,111,55
26,32,55
27,150,47
28,25,55
29,111,55
30,176,55
31,55,55
32,32,55
33,15,111
34,111,55
35,15,55
36,111,55
37,111,55
38,25,55
39,176,55
40,111,55
41,176,55
42,25,55
43,111,55
44,176,111
45,111,55
46,176,111
47,102,47
48,55,111
49,55,111
50,55,55
51,102,47
52,111,55
53,176,111
