id,p
0,1.000000
1,1.000000
2,1.000000
3,0.454794
4,1.000000
5,1.000000
6,1.000000
7,0.454794
8,0.454794
9,1.000000
10,0.454794
11,1.000000
12,1.000000
13,1.000000
14,1.000000
15,1.000000
16,0.454794
17,0.454794
18,1.000000
19,0.454794
20,1.000000
21,1.000000
22,1.000000
23,1.000000
24,0.454794
25,0.454794
26,0.454794
27,0.454794
28,0.454794
29,1.000000
30,0.454794
31,0.454794
32,0.454794
33,1.000000
34,1.000000
35,0.454794
36,0.454794
37,1.000000
38,1.000000
39,1.000000
40,1.000000
41,0.454794
42,0.454794
