id,left,right
0,1003,33
1,99,18
2,140,23
3,1003,33
4,29,23
5,1003,33
6,48,18
7,8,23
8,18,18
9,1003,33
10,1003,33
11,69,18
12,468,18
13,17,22
14,468,18
15,1003,33
16,140,23
17,69,38
18,77,18
19,100,23
20,1003,33
21,89,18
22,468,18
23,38,18
24,99,18
25,89,18
26,1003,33
27,397,57
28,1003,33
29,1003,33
30,57,57
31,1003,33
32,1003,33
33,77,18
34,1003,33
35,468,18
36,173,23
37,1003,33
38,26,18
39,18,22
40,77,18
41,1003,33
42,468,18
43,48,38
44,82,23
45,89,18
46,1003,33
47,99,18
48,48,18
49,1003,33
50,38,18
51,69,18
52,2,18
53,89,18
54,88,57
55,1003,33
56,1003,33
57,26,18
58,48,18
59,1003,33
60,1003,33
61,77,18
62,1003,33
63,468,26
64,1003,33
65,69,18
66,1003,33
67,468,18
68,13,18
69,89,18
70,17,22
71,1003,33
72,33,1003
73,468,26
74,173,23
75,50,23
76,99,18
77,28,18
78,54,22
79,16,22
80,13,38
81,17,22
82,77,18
83,1003,33
84,1003,33
85,1003,33
86,89,18
87,1003,33
88,69,18
89,1003,33
90,38,18
91,468,18
92,100,23
93,468,18
94,229,22
95,42,57
96,28,18
97,13,18
98,397,57
99,89,18
100,1003,33
101,8,22
102,468,18
103,173,23
104,468,18
105,140,23
106,77,18
107,69,18
108,77,18
109,77,18
110,34,18
111,229,22
112,468,26
113,30,22
114,8,23
115,133,35
116,269,35
117,137,35
118,269,35
119,133,35
120,269,35
121,42,24
122,73,35
123,263,24
124,99,35
125,521,24
126,269,35
127,263,24
128,46,35
129,150,35
130,137,35
131,269,35
132,46,35
133,269,35
134,35,35
135,133,35
136,35,35
137,99,35
138,73,35
139,269,35
140,137,35
141,269,35
142,46,35
143,99,35
144,133,35
145,150,35
146,150,35
147,150,35
148,150,35
149,269,35
150,73,35
151,137,35
152,137,35
153,150,35
154,46,35
155,99,35
156,133,35
157,133,35
158,73,35
159,73,35
160,150,35
161,137,35
162,150,35
163,269,35
164,269,35
165,133,35
166,137,35
167,269,35
168,269,35
169,150,35
170,521,24
171,263,37
172,99,35
173,73,35
174,23,35
175,133,35
176,150,35
177,46,35
178,133,35
179,133,35
180,150,35
181,269,35
182,263,24
183,137,35
184,137,35
185,150,35
186,23,35
187,269,35
188,269,35
189,269,35
190,99,35
191,150,35
192,99,35
193,150,35
194,35,35
195,263,24
196,521,24
197,150,35
198,46,35
199,137,35
200,150,35
201,35,35
202,133,35
203,133,35
204,269,35
205,150,35
206,137,35
207,521,24
208,73,35
209,150,35
210,99,35
211,150,35
212,137,35
213,28,35
214,150,35
215,269,35
216,28,35
217,133,35
218,99,35
219,28,35
220,28,35
221,269,35
222,133,35
223,46,35
224,150,35
225,263,24
226,6,35
227,269,35
228,99,35
229,137,35
