id,left,right
0,463,22
1,463,22
2,303,20
3,36,21
4,6,21
5,4,21
6,463,22
7,303,20
8,8,21
9,8,21
10,74,20
11,463,22
12,65,21
13,65,21
14,16,21
15,482,30
16,303,20
17,482,30
18,52,21
19,463,22
20,1,21
21,52,21
22,303,20
23,463,22
24,303,20
25,259,20
26,3,21
27,259,20
28,0,21
29,5,21
30,52,21
31,463,22
32,65,21
33,463,22
34,34,21
35,52,21
36,74,20
37,4,21
38,34,21
39,65,21
40,2,21
41,303,20
42,36,21
43,463,22
44,9,21
45,0,21
46,8,21
47,482,30
48,0,21
49,25,21
50,8,21
51,25,21
52,1,21
53,5,21
54,8,21
55,463,22
56,463,22
57,0,21
58,52,21
59,463,22
60,52,21
61,463,22
62,463,22
63,463,22
64,303,20
65,482,30
66,463,22
67,1,21
68,303,20
69,34,21
70,259,20
71,463,22
72,74,20
73,463,22
74,8,21
75,358,30
76,463,22
77,2,21
78,4,21
79,65,21
80,18,21
81,52,21
82,463,22
83,65,21
84,65,21
85,4,21
86,463,22
87,463,22
88,463,22
89,303,20
90,303,20
91,463,22
92,6,21
93,52,21
94,22,21
95,303,20
96,36,21
97,463,22
98,34,21
99,34,21
100,36,21
101,463,22
102,8,21
103,358,30
104,52,21
105,34,21
106,259,20
107,482,30
108,463,22
109,463,22
110,463,22
111,36,21
112,463,22
113,303,20
114,16,21
