id,p
0,1.000000
1,1.000000
2,1.000000
3,0.000001
4,1.000000
5,0.003753
6,1.000000
7,0.000001
8,1.000000
9,1.000000
10,0.000003
11,1.000000
12,0.000074
13,1.000000
14,0.000304
15,1.000000
16,1.000000
17,1.000000
18,1.000000
19,0.000045
20,1.000000
21,1.000000
22,1.000000
23,1.000000
24,1.000000
25,0.000002
26,1.000000
27,0.000045
28,1.000000
29,1.000000
30,0.000074
31,0.000003
32,1.000000
33,0.011219
34,0.454794
35,0.000045
36,1.000000
37,0.054975
38,0.158712
39,0.054975
40,0.011219
41,0.000045
42,0.000003
