id,distance,n_actions
0,0.000000,0
1,0.001039,1
2,0.001039,1
3,0.012727,1
4,0.004156,1
5,0.007013,1
6,0.001039,1
7,0.012727,1
8,0.008831,1
9,0.004156,1
10,0.010130,1
11,0.002078,1
12,0.008571,1
13,0.006234,1
14,0.007532,1
15,0.006234,1
16,0.009870,1
17,0.009870,1
18,0.006234,1
19,0.009610,1
20,0.002078,1
21,0.000000,0
22,0.001558,1
23,0.000000,0
24,0.008312,1
25,0.011688,1
26,0.006234,1
27,0.009610,1
28,0.007792,1
29,0.001558,1
30,0.008571,1
31,0.010130,1
32,0.006234,1
33,0.005455,1
34,0.000260,1
35,0.009610,1
36,0.007792,1
37,0.002857,1
38,0.002338,1
39,0.003896,1
40,0.005455,1
41,0.009610,1
42,0.010649,1
