id,left,right
0,165,20
1,46,21
2,18,21
3,6,22
4,18,21
5,27,21
6,23,21
7,46,21
8,338,20
9,338,20
10,149,21
11,42,21
12,149,21
13,9,21
14,480,23
15,149,21
16,53,21
17,5,21
18,24,21
19,46,21
20,249,24
21,53,21
22,149,21
23,165,20
24,165,20
25,139,21
26,0,21
27,166,21
28,52,20
29,165,20
30,24,21
31,430,21
32,165,20
33,139,21
34,430,21
35,60,24
36,18,21
37,5,22
38,139,21
39,338,20
40,47,21
41,51,20
42,1,21
43,5,22
44,6,21
45,42,21
46,18,21
47,42,21
48,27,21
49,11,21
50,338,20
51,149,21
52,46,21
53,9,21
54,498,24
55,42,21
56,166,21
57,53,24
58,139,21
59,47,21
60,166,21
61,42,21
62,47,21
63,210,20
64,47,21
65,8,21
66,47,21
67,19,21
68,5,21
69,149,21
70,18,21
71,18,21
72,48,22
73,51,20
74,27,21
75,18,21
76,498,24
77,42,21
78,149,21
79,139,21
80,27,21
81,42,21
82,246,23
83,7,22
84,18,21
85,5,20
86,139,21
87,42,21
