id,left,right
0,8,20
1,15,20
2,5,34
3,9,34
4,15,20
5,63,20
6,12,34
7,104,20
8,25,20
9,15,34
10,24,34
11,25,20
12,63,20
13,63,20
14,63,20
15,16,20
16,10,34
17,20,20
18,9,20
19,16,20
20,42,20
21,63,20
22,42,20
23,104,20
24,42,20
25,54,20
26,54,20
27,15,20
28,42,20
29,104,20
30,22,20
31,104,20
32,54,20
33,54,20
34,9,34
35,15,20
36,6,20
37,54,20
38,1,20
39,42,20
40,104,20
41,12,34
42,24,34
43,24,34
44,104,20
45,33,33
46,22,20
47,10,20
48,54,20
49,19,27
50,104,20
51,54,20
52,104,20
53,63,20
54,10,34
55,5,20
56,63,20
57,9,27
