id,left,right
0,11,22
1,17,77
2,51,23
3,43,35
4,27,22
5,27,22
6,138,22
7,6,22
8,89,258
9,161,23
10,32,22
11,3,22
12,44,22
13,43,258
14,16,22
15,51,23
16,0,22
17,9,22
18,119,20
19,43,258
20,12,22
21,43,35
22,115,22
23,16,22
24,51,23
25,11,22
26,29,22
27,29,22
28,115,22
29,115,22
30,115,22
31,89,35
32,5,22
33,6,22
34,54,77
35,6,22
36,2,22
37,119,20
38,7,22
39,43,22
40,43,35
41,44,22
42,23,22
43,77,26
44,51,23
45,0,22
46,0,22
47,115,22
48,133,23
49,67,22
50,115,22
51,43,22
52,27,22
53,11,22
54,29,22
55,115,22
56,44,22
57,13,22
