id,left,right
0,181,22
1,87,44
2,104,47
3,123,44
4,29,45
5,104,47
6,14,45
7,87,44
8,12,45
9,23,45
10,181,22
11,23,45
12,21,45
13,61,45
14,63,45
15,61,45
16,61,45
17,63,45
18,277,22
19,63,45
20,63,45
21,9,45
22,87,44
23,61,45
24,191,22
25,47,45
26,23,45
27,181,22
28,7,45
29,277,22
30,61,45
31,23,44
32,47,45
33,97,47
34,277,22
35,15,45
36,25,45
37,19,45
38,51,22
39,63,45
40,20,33
41,29,45
42,14,45
43,87,44
44,87,44
45,2,45
46,29,45
47,277,22
48,9,22
49,15,45
50,61,45
51,9,45
52,16,44
53,52,22
54,63,45
55,87,44
56,52,22
57,191,22
58,13,45
59,15,45
60,87,44
61,191,22
62,63,45
63,277,22
64,7,45
65,87,44
66,14,45
67,191,22
68,104,47
69,9,22
70,19,45
71,59,44
72,93,22
73,51,22
74,28,45
75,29,45
76,277,22
77,51,22
78,93,22
79,277,22
80,7,45
81,277,22
82,7,45
83,277,22
84,15,45
85,53,22
86,61,45
87,277,22
88,191,22
89,51,22
90,20,33
91,277,22
92,11,45
93,63,45
94,277,22
95,191,22
96,277,22
97,277,22
98,52,22
99,191,22
100,277,22
101,52,22
102,191,22
