id,distance,n_actions
0,0.214286,2
1,0.500000,4
2,0.357143,3
3,0.571429,4
4,0.357143,3
5,0.357143,3
6,0.476190,4
7,0.500000,4
8,0.333333,3
9,0.404762,4
10,0.178571,2
11,0.404762,4
12,0.214286,2
13,0.500000,4
14,0.428571,3
15,0.500000,4
16,0.500000,4
17,0.428571,3
18,0.071429,1
19,0.428571,3
20,0.428571,3
21,0.428571,3
22,0.500000,4
23,0.500000,4
24,0.107143,1
25,0.571429,4
26,0.404762,4
27,0.178571,2
28,0.333333,4
29,0.035714,1
30,0.452381,4
31,0.476190,4
32,0.571429,4
33,0.119048,2
34,0.071429,1
35,0.261905,3
36,0.428571,3
37,0.333333,3
38,0.309524,3
39,0.428571,3
40,0.488095,4
41,0.357143,3
42,0.428571,4
43,0.500000,4
44,0.500000,4
45,0.142857,1
46,0.357143,3
47,0.071429,1
48,0.035714,1
49,0.190476,2
50,0.500000,4
51,0.428571,3
52,0.190476,2
53,0.250000,2
54,0.428571,3
55,0.500000,4
56,0.250000,2
57,0.107143,1
58,0.500000,4
59,0.190476,2
60,0.500000,4
61,0.107143,1
62,0.428571,3
63,0.035714,1
64,0.333333,4
65,0.500000,4
66,0.428571,4
67,0.107143,1
68,0.357143,3
69,0.035714,1
70,0.261905,3
71,0.428571,3
72,0.250000,2
73,0.309524,3
74,0.357143,3
75,0.142857,1
76,0.071429,1
77,0.309524,3
78,0.250000,2
79,0.071429,1
80,0.333333,3
81,0.071429,1
82,0.333333,4
83,0.071429,1
84,0.190476,2
85,0.345238,3
86,0.500000,4
87,0.071429,1
88,0.107143,1
89,0.309524,3
90,0.488095,4
91,0.071429,1
92,0.357143,3
93,0.428571,3
94,0.071429,1
95,0.107143,1
96,0.071429,1
97,0.071429,1
98,0.250000,2
99,0.107143,1
100,0.071429,1
101,0.250000,2
102,0.107143,1
