id,distance,n_actions
0,0.030895,3
1,0.045406,2
2,0.026406,2
3,0.044804,2
4,0.031517,2
5,0.043937,2
6,0.028312,2
7,0.051248,3
8,0.033885,2
9,0.047509,3
10,0.041667,2
11,0.026576,2
12,0.048210,2
13,0.057107,2
14,0.024038,2
15,0.047142,2
16,0.037393,2
17,0.013088,2
18,0.043517,3
19,0.053934,3
20,0.028045,2
21,0.036037,2
22,0.025244,3
23,0.014210,3
24,0.042302,3
25,0.047676,2
26,0.025165,3
27,0.051074,2
28,0.026042,2
29,0.038645,2
30,0.041756,2
31,0.051683,2
32,0.026576,2
33,0.032685,3
34,0.024684,3
35,0.059295,2
36,0.028980,2
37,0.036405,1
38,0.043799,2
39,0.053018,2
40,0.008013,2
41,0.042468,2
42,0.044925,2
43,0.032703,1
44,0.048745,2
45,0.036346,2
46,0.038462,2
47,0.094261,2
48,0.043396,2
49,0.040598,2
