id,left,right
0,389,36
1,124,23
2,109,23
3,26,36
4,389,36
5,389,36
6,211,23
7,124,23
8,211,23
9,389,36
10,109,23
11,389,36
12,389,36
13,211,23
14,7,23
15,211,23
16,26,36
17,19,36
18,389,36
19,124,23
20,7,23
21,26,36
22,389,36
23,72,36
24,389,36
25,389,36
26,389,36
27,389,36
28,389,36
29,26,36
30,211,23
31,389,36
32,211,23
33,36,36
34,72,36
35,211,23
36,389,36
37,211,23
38,211,23
39,43,36
40,389,36
41,389,36
42,389,36
43,72,36
44,26,36
45,109,23
46,389,36
47,19,36
48,389,36
49,389,36
50,19,36
51,124,23
52,36,36
53,389,36
54,211,23
55,389,36
56,389,36
57,36,36
58,389,36
59,124,23
60,211,23
61,124,23
62,389,36
63,389,36
64,211,23
65,211,23
66,124,23
67,211,23
68,124,23
