id,p
0,0.149609
1,0.001724
2,0.082842
3,0.000001
4,0.017522
5,0.051083
6,0.017522
7,0.009747
8,0.004226
9,0.196447
10,0.009747
11,0.002169
12,0.004226
13,0.004226
14,0.001724
15,0.000661
16,0.000000
17,0.036308
18,0.014465
19,0.001724
20,0.000400
21,0.000515
22,0.036308
23,0.017522
24,0.001076
25,0.002169
26,0.014465
27,0.196447
28,0.002720
29,0.014465
30,0.009747
31,0.030436
32,0.006467
33,1.000000
34,0.196447
35,0.000400
36,0.051083
37,0.004226
38,0.017522
39,0.009747
40,0.082842
41,0.004226
42,0.196447
43,0.495222
44,0.000001
45,0.004226
46,0.149609
47,0.009747
48,0.149609
49,0.149609
50,0.004226
51,0.000140
52,1.000000
53,0.051083
54,0.004226
55,0.002720
56,0.004226
57,0.495222
58,0.051083
59,0.017522
60,0.017522
61,0.001724
62,0.000014
63,0.196447
64,0.001724
65,0.001724
66,0.000661
67,0.017522
68,0.000400
