id,left,right
0,358,30
1,482,30
2,29,22
3,27,50
4,6,50
5,47,50
6,482,30
7,482,30
8,99,20
9,32,22
10,463,22
11,358,30
12,398,41
13,303,20
14,30,22
15,482,30
16,482,30
17,482,30
18,179,20
19,358,30
20,179,20
21,165,22
22,482,30
23,482,30
24,482,30
25,358,30
26,12,50
27,29,22
28,8,24
29,77,50
30,165,22
31,166,30
32,165,22
33,482,30
34,326,41
35,179,20
36,1,50
37,8,31
38,47,50
39,55,50
40,44,41
41,482,30
42,47,50
43,482,30
44,22,22
45,11,41
46,11,50
47,482,30
48,47,50
49,15,50
50,398,41
51,201,23
52,22,24
53,326,41
54,11,50
55,358,30
56,166,30
57,11,41
58,77,50
59,482,30
60,165,22
61,482,30
62,482,30
63,358,30
64,482,30
65,482,30
66,358,30
67,19,50
68,482,30
69,326,41
70,358,30
71,482,30
72,166,30
73,482,30
74,110,31
75,463,22
76,358,30
77,165,22
78,77,50
79,55,50
80,32,22
81,55,50
82,358,30
83,165,22
84,165,22
85,44,41
86,166,30
87,482,30
88,482,30
89,482,30
90,482,30
91,482,30
92,30,22
93,165,22
94,179,20
95,14,50
96,27,50
97,358,30
98,27,50
99,47,50
100,47,50
101,358,30
102,47,50
103,358,30
104,119,24
105,110,31
106,358,30
107,482,30
108,482,30
109,482,30
110,482,30
111,27,50
112,358,30
113,29,22
114,179,20
