id,left,right
0,24,24
1,201,20
2,91,20
3,658,20
4,158,20
5,60,35
6,624,20
7,129,20
8,252,20
9,189,35
10,658,20
11,52,20
12,189,35
13,129,20
14,52,20
15,182,22
16,658,20
17,158,20
18,199,22
19,201,20
20,129,20
21,0,20
22,658,20
23,658,20
24,252,20
25,189,35
26,17,22
27,252,20
28,182,22
29,658,20
30,54,20
31,252,20
32,54,20
33,199,22
34,49,20
35,201,20
36,658,20
37,570,20
38,31,20
39,201,20
40,129,20
41,658,20
42,201,20
43,77,20
44,129,20
45,624,20
46,60,35
47,658,20
48,658,20
49,570,20
50,570,20
51,570,20
52,116,20
53,22,22
54,129,20
55,52,20
56,129,20
57,77,20
58,0,20
59,658,20
60,121,24
61,658,20
62,27,20
63,283,22
64,768,21
65,49,20
66,658,20
67,52,20
68,92,22
69,17,22
70,570,20
71,105,23
72,77,20
73,658,20
74,658,20
75,92,20
76,199,22
77,658,20
78,238,22
79,658,20
80,8,20
81,158,20
82,658,20
83,201,20
84,521,23
85,252,20
86,52,20
87,199,22
