id,distance,n_actions
0,0.000000,0
1,0.059524,2
2,0.051701,2
3,0.047619,1
4,0.103401,3
5,0.048980,2
6,0.047619,1
7,0.095238,2
8,0.055556,2
9,0.051701,2
10,0.047619,1
11,0.100680,3
12,0.053061,2
13,0.097959,3
14,0.100680,3
15,0.048980,2
16,0.047619,1
17,0.102041,3
18,0.053061,2
19,0.059524,2
20,0.097959,3
21,0.051701,2
22,0.047619,1
23,0.047619,1
24,0.055556,2
25,0.050340,2
26,0.054422,2
27,0.055556,2
28,0.054422,2
29,0.047619,1
30,0.007937,1
31,0.055556,2
32,0.007937,1
33,0.053061,2
34,0.011905,1
35,0.059524,2
36,0.047619,1
37,0.095238,2
38,0.083333,3
39,0.063492,2
40,0.096599,3
41,0.047619,1
42,0.063492,2
43,0.075397,2
44,0.095238,2
45,0.047619,1
46,0.048980,2
47,0.047619,1
48,0.047619,1
49,0.095238,2
50,0.095238,2
51,0.095238,2
52,0.047619,1
53,0.005442,1
54,0.104762,3
55,0.100680,3
56,0.097959,3
57,0.067460,2
58,0.175510,4
59,0.047619,1
60,0.047619,1
61,0.047619,1
62,0.054422,2
63,0.095238,2
64,0.047619,1
65,0.015873,1
66,0.047619,1
67,0.100680,3
68,0.047619,1
69,0.055782,2
70,0.095238,2
71,0.047619,1
72,0.067460,2
73,0.047619,1
74,0.047619,1
75,0.021769,1
76,0.050340,2
77,0.047619,1
78,0.142857,3
79,0.047619,1
80,0.148299,4
81,0.102041,3
82,0.047619,1
83,0.059524,2
84,0.095238,2
85,0.055556,2
86,0.100680,3
87,0.051701,2
