id,p
0,1.000000
1,1.000000
2,1.000000
3,1.000000
4,1.000000
5,1.000000
6,1.000000
7,1.000000
8,1.000000
9,1.000000
10,1.000000
11,1.000000
12,1.000000
13,1.000000
14,1.000000
15,1.000000
16,0.000000
17,1.000000
18,1.000000
19,1.000000
20,1.000000
21,1.000000
22,1.000000
23,1.000000
24,1.000000
25,1.000000
26,1.000000
27,1.000000
28,1.000000
29,1.000000
30,1.000000
31,0.000000
32,0.072932
33,0.072932
34,1.000000
35,0.072932
36,0.454794
37,1.000000
38,0.011219
39,0.072932
40,1.000000
41,1.000000
42,1.000000
