id,distance,n_actions
0,0.036880,2
1,0.020720,1
2,0.055782,2
3,0.035719,2
4,0.022663,1
5,0.022288,2
6,0.036275,3
7,0.022505,1
8,0.022663,1
9,0.049476,3
10,0.037890,2
11,0.011503,2
12,0.027349,2
13,0.021350,1
14,0.043544,3
15,0.009051,2
16,0.071631,3
17,0.028610,2
18,0.036492,3
19,0.022243,1
20,0.026526,2
21,0.058781,3
22,0.073554,3
23,0.010873,2
24,0.044862,3
25,0.053530,3
26,0.021402,1
27,0.032072,3
28,0.015000,1
29,0.009577,2
30,0.036429,2
31,0.046775,3
32,0.021612,1
33,0.082096,3
34,0.068607,3
35,0.022663,1
36,0.040779,2
37,0.032404,2
38,0.027744,3
39,0.021245,1
40,0.034400,3
41,0.026714,3
42,0.009472,2
43,0.022243,1
44,0.021928,1
45,0.021980,1
46,0.037558,3
47,0.049307,3
48,0.013341,2
49,0.030832,3
50,0.023252,2
51,0.018671,1
52,0.032557,3
53,0.019354,1
54,0.089831,3
55,0.038397,2
56,0.010000,1
57,0.033513,3
58,0.028242,2
59,0.034937,2
60,0.029752,3
61,0.022138,1
62,0.058714,3
63,0.041276,3
64,0.021455,1
65,0.022348,1
66,0.054317,3
67,0.069769,3
68,0.035879,3
