id,p
0,1.000000
1,0.138016
2,0.138016
3,0.004794
4,1.000000
5,0.035496
6,1.000000
7,0.138016
8,0.138016
9,0.035496
10,0.138016
11,1.000000
12,0.035496
13,0.138016
14,0.138016
15,0.019056
16,0.138016
17,0.035496
18,0.138016
19,0.035496
20,0.138016
21,0.026155
22,0.000000
23,1.000000
24,0.004794
25,0.138016
26,0.138016
27,0.138016
28,0.000001
29,0.138016
30,1.000000
31,0.035496
32,0.013728
33,0.002246
34,0.000000
35,0.013728
36,0.009778
37,1.000000
38,0.006886
39,0.000000
40,0.002246
41,0.035496
42,0.001511
