id,left,right
0,165,20
1,46,21
2,18,21
3,46,21
4,18,21
5,27,21
6,46,21
7,46,21
8,139,21
9,149,21
10,149,21
11,42,21
12,149,21
13,9,21
14,20,21
15,149,21
16,53,21
17,2,20
18,24,21
19,46,21
20,7,22
21,5,21
22,149,21
23,9,21
24,166,21
25,139,21
26,0,21
27,165,20
28,11,21
29,14,22
30,24,21
31,139,21
32,8,21
33,139,21
34,139,21
35,11,21
36,18,21
37,20,21
38,139,21
39,498,24
40,47,21
41,7,22
42,1,21
43,20,21
44,6,21
45,42,21
46,18,21
47,42,21
48,27,21
49,11,21
50,149,21
51,149,21
52,46,21
53,9,21
54,139,21
55,42,21
56,249,24
57,60,24
58,139,21
59,47,21
60,166,21
61,42,21
62,47,21
63,165,20
64,47,21
65,8,21
66,47,21
67,19,21
68,5,21
69,149,21
70,18,21
71,18,21
72,139,21
73,8,21
74,27,21
75,18,21
76,139,21
77,139,21
78,149,21
79,139,21
80,27,21
81,42,21
82,0,22
83,149,21
84,18,21
85,5,21
86,139,21
87,42,21
