id,p
0,0.000378
1,1.000000
2,1.000000
3,1.000000
4,1.000000
5,1.000000
6,1.000000
7,1.000000
8,1.000000
9,1.000000
10,1.000000
11,1.000000
12,1.000000
13,1.000000
14,1.000000
15,1.000000
16,0.000378
17,0.000378
18,1.000000
19,1.000000
20,0.000378
21,1.000000
22,1.000000
23,0.000378
24,0.000378
25,1.000000
26,1.000000
27,0.000378
28,1.000000
29,0.000378
30,1.000000
31,1.000000
32,0.000378
33,1.000000
34,1.000000
35,1.000000
36,1.000000
37,1.000000
38,1.000000
39,1.000000
40,1.000000
41,0.000378
42,1.000000
43,1.000000
44,1.000000
45,1.000000
46,1.000000
47,1.000000
48,1.000000
49,1.000000
50,1.000000
51,1.000000
52,1.000000
53,1.000000
54,1.000000
55,1.000000
56,0.000378
57,1.000000
58,1.000000
59,1.000000
60,0.000378
61,1.000000
62,1.000000
63,0.000378
64,1.000000
65,1.000000
66,1.000000
67,1.000000
68,1.000000
69,1.000000
70,1.000000
71,1.000000
72,1.000000
73,0.000378
74,1.000000
75,1.000000
76,1.000000
77,1.000000
78,1.000000
79,1.000000
80,1.000000
81,1.000000
82,0.000378
83,1.000000
84,1.000000
85,0.000378
86,1.000000
87,1.000000
