id,p
0,0.997502
1,1.000000
2,0.914698
3,1.000000
4,1.000000
5,1.000000
6,0.999966
7,0.999966
8,0.997502
9,0.999966
10,0.999966
11,0.997502
12,1.000000
13,0.997502
14,0.914698
15,0.999966
16,0.999966
17,0.999966
18,0.997502
19,1.000000
20,0.999966
21,0.999966
22,1.000000
23,0.997502
24,1.000000
25,0.997502
26,1.000000
27,1.000000
28,1.000000
29,0.976589
30,0.999966
31,0.976589
32,0.976589
33,0.976589
34,1.000000
35,0.997502
36,1.000000
37,0.999966
38,0.914698
39,0.997502
40,0.999966
41,1.000000
42,0.997502
43,0.976589
44,0.976589
45,1.000000
46,0.997502
47,0.997502
48,1.000000
49,1.000000
50,0.809983
51,1.000000
52,0.999966
53,0.809983
54,0.999966
55,1.000000
56,1.000000
57,0.809983
58,1.000000
59,0.545999
60,1.000000
61,0.999966
62,1.000000
63,0.999966
64,0.976589
65,1.000000
66,0.999966
67,0.999966
68,0.999966
69,0.999966
70,0.999966
71,0.999966
72,1.000000
73,0.999966
74,0.809983
75,0.997502
76,0.976589
77,0.999966
78,1.000000
79,0.997502
80,1.000000
81,0.999966
82,0.997502
83,0.999966
84,0.999966
85,0.997502
86,0.997502
87,1.000000
88,1.000000
89,0.999966
90,0.999966
91,0.997502
92,0.809983
93,0.976589
94,0.997502
95,0.999966
96,0.976589
97,0.997502
98,0.976589
99,0.914698
