id,left,right
0,33,22
1,109,22
2,316,35
3,62,22
4,9,22
5,220,22
6,109,22
7,220,22
8,220,22
9,220,22
10,62,22
11,7,22
12,167,22
13,220,22
14,109,22
15,43,22
16,167,22
17,62,22
18,91,22
19,9,22
20,220,22
21,62,22
22,220,22
23,316,35
24,14,22
25,220,22
26,109,22
27,167,22
28,220,22
29,43,22
30,220,22
31,33,22
32,3,22
33,167,22
34,43,22
35,91,22
36,109,22
37,43,22
38,23,22
39,220,22
40,91,22
41,220,22
42,109,22
43,0,22
44,3,22
45,109,22
46,9,22
47,1,22
48,109,22
49,167,22
50,220,22
51,220,22
52,23,22
53,10,22
54,220,22
55,109,22
56,220,22
57,10,22
58,167,22
59,67,35
60,109,22
61,167,22
62,43,22
63,167,22
64,43,22
65,62,22
66,91,22
67,220,22
68,220,22
69,220,22
70,220,22
71,3,22
72,167,22
73,91,22
74,10,22
75,167,22
76,91,22
77,167,22
78,109,22
79,91,22
80,220,22
81,220,22
82,9,22
83,167,22
84,220,22
85,67,35
86,91,22
87,109,22
88,167,22
89,167,22
90,167,22
91,220,22
92,62,22
93,91,22
94,167,22
95,91,22
96,43,22
97,220,22
98,167,22
99,43,22
