id,distance,n_actions
0,0.020552,2
1,0.032143,1
2,0.020849,1
3,0.039809,1
4,0.041031,2
5,0.028954,2
6,0.018235,2
7,0.025841,1
8,0.046136,1
9,0.043136,1
10,0.022602,1
11,0.032636,2
12,0.025836,2
13,0.032484,2
14,0.028326,2
15,0.022328,2
16,0.016394,2
17,0.030125,1
18,0.036314,1
19,0.048065,1
20,0.040865,2
21,0.030629,1
22,0.028622,1
23,0.030871,2
24,0.011819,1
25,0.030849,1
26,0.002420,1
27,0.041880,1
28,0.046648,1
29,0.001868,1
30,0.048261,2
31,0.034239,2
32,0.029901,3
33,0.045171,1
34,0.013820,1
35,0.019231,1
36,0.029431,2
37,0.046897,1
38,0.008213,1
39,0.035070,1
40,0.018630,1
41,0.007277,1
42,0.026942,1
43,0.040800,2
44,0.031282,1
45,0.043843,2
46,0.030633,2
47,0.031878,2
48,0.037926,1
49,0.034491,1
