id,p
0,0.999961
1,0.803731
2,0.975069
3,1.000000
4,0.803731
5,0.999961
6,0.999961
7,0.537593
8,0.997256
9,0.975069
10,1.000000
11,0.997256
12,0.997256
13,1.000000
14,0.975069
15,0.997256
16,0.672329
17,0.803731
18,0.910829
19,0.537593
20,1.000000
21,0.975069
22,0.997256
23,0.997256
24,0.997256
25,0.999961
26,0.975069
27,0.997256
28,0.910829
29,1.000000
30,1.000000
31,1.000000
32,0.975069
33,0.997256
34,0.975069
35,0.999961
36,0.910829
37,0.910829
38,0.910829
39,0.975069
40,0.999961
41,0.997256
42,0.910829
43,0.999961
44,0.975069
45,0.803731
46,0.997256
47,0.999961
48,0.537593
49,0.975069
50,0.975069
51,0.910829
52,1.000000
53,0.975069
54,0.803731
55,0.803731
56,0.910829
57,0.975069
58,0.910829
59,0.910829
60,0.975069
61,1.000000
62,0.975069
63,1.000000
64,0.997256
65,0.997256
66,0.999961
67,0.803731
68,1.000000
69,0.997256
70,0.910829
71,1.000000
72,0.999961
73,0.672329
74,0.975069
75,1.000000
76,1.000000
77,0.999961
78,1.000000
79,0.975069
80,0.672329
81,0.997256
82,0.975069
83,1.000000
84,0.999961
85,1.000000
86,0.910829
87,0.997256
88,0.975069
89,0.975069
90,0.803731
91,0.975069
92,0.910829
93,1.000000
94,0.803731
95,0.999961
96,1.000000
97,0.997256
98,0.910829
99,1.000000
