id,p
0,0.082764
1,0.012211
2,0.082764
3,0.012211
4,0.082764
5,0.082764
6,0.082764
7,0.082764
8,0.082764
9,0.082764
10,0.082764
11,0.082764
12,0.012211
13,0.082764
14,0.082764
15,0.012211
16,0.082764
17,0.082764
18,0.082764
19,0.082764
20,0.082764
21,0.082764
22,0.082764
23,0.082764
24,0.082764
25,0.082764
26,0.082764
27,0.012211
28,0.082764
29,0.082764
30,0.082764
31,0.012211
32,0.082764
33,0.082764
34,0.082764
35,0.012211
36,0.082764
37,0.012211
38,0.082764
39,0.012211
40,0.082764
41,0.082764
42,0.082764
43,1.000000
44,0.012211
45,0.082764
46,0.082764
47,0.082764
48,0.082764
49,0.082764
