id,left,right
0,149,23
1,149,23
2,59,20
3,11,23
4,16,20
5,41,23
6,88,44
7,41,23
8,108,257
9,41,23
10,0,23
11,190,28
12,149,23
13,149,23
14,68,23
15,88,44
16,190,28
17,9,24
18,41,23
19,41,23
20,149,23
21,3,24
22,25,24
23,41,23
24,108,257
25,149,23
26,10,23
27,33,257
28,41,23
29,10,44
30,149,23
31,4,23
32,68,23
33,149,23
34,33,25
35,43,149
36,149,23
37,149,23
38,25,24
39,0,24
40,41,23
41,149,23
42,80,20
43,190,28
44,149,23
45,177,20
46,9,24
47,149,23
48,10,23
49,19,20
50,403,28
51,41,23
52,23,38
53,149,23
54,149,23
55,41,23
56,14,23
57,33,257
