id,distance,n_actions
0,0.028807,2
1,0.030271,2
2,0.124335,3
3,0.052861,2
4,0.131955,3
5,0.120377,3
6,0.032495,2
7,0.108954,3
8,0.021771,1
9,0.121412,3
10,0.047600,2
11,0.041149,2
12,0.034208,2
13,0.043817,2
14,0.017148,2
15,0.059587,2
16,0.050449,2
17,0.141630,3
18,0.110406,3
19,0.111830,3
20,0.030996,2
21,0.228169,4
22,0.126149,3
23,0.118178,3
24,0.024673,1
25,0.033818,2
26,0.129287,3
27,0.029390,1
28,0.119134,3
29,0.053298,2
30,0.040269,2
31,0.119544,3
32,0.005543,2
33,0.033375,2
34,0.014060,1
35,0.101597,2
36,0.038945,2
37,0.035868,2
38,0.128689,3
39,0.213655,4
40,0.166122,3
41,0.075774,2
42,0.111877,2
43,0.049286,2
44,0.057686,2
45,0.063679,1
46,0.142719,3
47,0.066165,2
48,0.130349,3
49,0.069606,2
50,0.017094,1
51,0.108383,3
52,0.152153,3
53,0.080229,2
54,0.078032,2
55,0.118778,3
56,0.025312,2
57,0.031023,1
