id,left,right
0,51,20
1,78,34
2,81,81
3,83,22
4,83,81
5,138,20
6,76,34
7,364,81
8,63,21
9,22,21
10,32,36
11,304,36
12,83,81
13,364,36
14,30,34
15,304,22
16,76,34
17,364,36
18,51,34
19,51,20
20,43,20
21,138,20
22,364,22
23,304,32
24,63,21
25,138,20
26,364,36
27,32,81
28,43,34
29,32,81
30,83,81
31,138,20
32,83,36
33,304,22
34,364,22
35,304,36
36,51,34
37,19,34
38,342,20
39,78,34
40,364,36
41,63,21
42,56,25
43,51,34
44,63,21
45,342,342
46,36,36
47,364,81
48,22,36
49,364,22
50,30,20
51,342,34
52,20,34
53,80,34
54,76,34
55,19,34
56,31,20
57,364,81
58,364,81
59,32,36
60,342,20
61,1,25
62,70,36
63,51,20
64,304,36
65,51,20
66,70,36
67,304,22
68,51,34
69,36,36
70,304,36
71,11,34
72,76,20
73,83,81
74,76,34
75,364,36
76,138,20
77,78,34
78,342,20
79,304,81
80,364,81
81,34,20
82,81,36
83,304,22
84,30,20
85,342,20
86,22,21
87,304,32
88,342,20
89,76,20
90,70,36
91,304,36
92,304,36
93,138,20
94,19,22
95,51,34
96,32,81
97,70,36
98,36,22
99,9,25
100,34,20
101,28,34
102,364,36
103,342,20
104,80,34
105,80,34
106,304,22
107,51,20
108,0,20
109,304,36
110,138,20
111,83,36
112,83,22
113,51,20
114,342,20
