id,left,right
0,11,23
1,229,23
2,183,23
3,229,23
4,229,23
5,55,23
6,38,23
7,32,20
8,5,38
9,183,23
10,6,38
11,229,23
12,19,38
13,23,23
14,4,38
15,28,23
16,229,23
17,55,23
18,229,23
19,30,23
20,229,23
21,229,23
22,10,38
23,9,38
24,467,25
25,1,38
26,13,38
27,10,38
28,3,38
29,2,38
30,229,23
31,183,23
32,229,23
33,3,38
34,73,25
35,83,25
36,229,23
37,229,23
38,467,25
39,36,22
40,467,25
41,183,23
42,19,38
43,2,23
44,23,23
45,183,23
46,19,38
47,19,38
48,183,23
49,5,38
50,183,23
51,1007,29
52,183,23
53,9,20
54,38,23
55,4,23
56,229,23
57,229,23
58,19,38
59,36,22
60,19,25
61,183,23
62,10,38
63,467,25
64,55,23
65,229,23
66,183,23
67,7,38
68,2,38
69,13,23
70,467,25
71,13,23
72,229,23
73,183,23
74,229,23
75,467,25
76,1007,29
77,183,23
78,1007,29
79,229,23
80,38,23
81,38,23
82,183,23
83,38,23
84,55,23
85,1007,29
86,0,38
87,28,20
88,36,22
89,4,25
90,25,38
91,38,20
92,21,38
93,30,23
94,22,23
95,37,22
96,30,23
97,9,23
98,5,38
99,183,23
100,183,23
101,229,23
102,38,23
103,13,38
104,183,23
105,1007,29
106,183,23
107,183,23
108,229,23
109,229,23
110,25,38
111,10,23
112,229,23
113,38,23
114,98,20
