id,distance,n_actions
0,0.035842,1
1,0.044803,1
2,0.049283,1
3,0.087366,1
4,0.091846,1
5,0.091846,1
6,0.105287,1
7,0.015681,1
8,0.091846,1
9,0.085125,1
10,0.015681,1
11,0.038082,1
12,0.091846,1
13,0.040323,1
14,0.096326,1
15,0.096326,1
16,0.047043,1
17,0.049283,1
18,0.085125,1
19,0.051523,1
20,0.087366,1
21,0.109767,1
22,0.096326,1
23,0.091846,1
24,0.085125,1
25,0.026882,1
26,0.094086,1
27,0.094086,1
28,0.015681,1
29,0.091846,1
30,0.094086,1
31,0.089606,1
32,0.076165,1
33,0.022401,1
34,0.071685,1
35,0.098566,1
36,0.123208,1
37,0.042563,1
38,0.035842,1
39,0.051523,1
40,0.047043,1
41,0.062724,1
42,0.094086,1
43,0.094086,1
44,0.098566,1
45,0.085125,1
46,0.024642,1
47,0.029122,1
48,0.127688,1
49,0.096326,1
50,0.067204,1
51,0.049283,1
52,0.017921,1
53,0.024642,1
54,0.109767,1
55,0.015681,1
56,0.020161,1
57,0.105287,1
58,0.038082,1
59,0.096326,1
60,0.067204,1
61,0.040323,1
62,0.058244,1
63,0.035842,1
64,0.091846,1
65,0.087366,1
66,0.108154,1
67,0.092540,1
68,0.104189,1
69,0.038082,1
70,0.080040,1
71,0.099485,1
72,0.015681,1
73,0.118728,1
74,0.017921,1
75,0.078181,1
76,0.088665,1
77,0.067204,1
78,0.094086,1
79,0.073073,1
80,0.024978,1
81,0.039807,1
82,0.093504,1
83,0.099126,1
84,0.082885,1
85,0.016779,1
