id,distance,n_actions
0,0.037821,2
1,0.069893,2
2,0.048547,2
3,0.040000,1
4,0.050684,2
5,0.040000,1
6,0.037500,1
7,0.015411,2
8,0.063504,2
9,0.038184,2
10,0.027301,2
11,0.078048,2
12,0.035000,1
13,0.052241,2
14,0.041068,2
15,0.040000,1
16,0.032500,1
17,0.042821,2
18,0.062799,2
19,0.027500,1
20,0.005000,1
21,0.045684,2
22,0.042842,2
23,0.032842,2
24,0.041752,2
25,0.043184,2
26,0.068153,2
27,0.037500,1
28,0.030000,1
29,0.022500,1
30,0.030000,1
31,0.052084,2
32,0.067990,2
33,0.059231,2
34,0.035342,2
35,0.010000,1
36,0.021119,2
37,0.027500,1
38,0.090970,2
39,0.025000,1
40,0.054957,2
41,0.045684,2
42,0.022765,2
43,0.015000,1
44,0.024744,2
45,0.020000,1
46,0.059231,2
47,0.027500,1
48,0.053889,2
49,0.056026,2
50,0.025000,1
51,0.035000,1
52,0.018825,2
53,0.047115,2
54,0.045849,2
55,0.038568,2
56,0.027500,1
57,0.075274,2
58,0.037842,2
59,0.025000,1
60,0.059231,2
61,0.049252,2
62,0.028184,2
63,0.035684,2
64,0.037842,2
65,0.025000,1
66,0.052821,2
67,0.038184,2
